Station name,Skelton,,,
Station number,F2405,,,
External number,---,,,
River,River Ouse,,,
Operator,---,,,
NGR,SE5684555373,,,
Easting,456845,,,
Northing,455373,,,
Parameter-name,SG [Stage],,,
Parameter Type,Stage,,,
Time series name,YOR/F2405/SG/15m.Cmd.RelAbs.P,,,
Time series unit,m,,,
Time level,High-resolution,,,
Time series type,Other,,,
Equidistant time series,yes,,,
Time series value distance,15 minute,,,
Time series quality,Production,,,
Time series measuring method,---,,,
Period of record in file: 28/11/2015 00:00:00 to 20/01/2016 23:45:00,,,,
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace,,,
Time stamp,Value[m],State of value,Tags,Comments
01/12/2015 21:00,4.351,G,,
01/12/2015 21:15,4.345,G,,
01/12/2015 21:30,4.346,G,,
01/12/2015 21:45,4.338,G,,
01/12/2015 22:00,4.331,G,,
01/12/2015 22:15,4.332,G,,
01/12/2015 22:30,4.331,G,,
01/12/2015 22:45,4.328,G,,
01/12/2015 23:00,4.325,G,,
01/12/2015 23:15,4.318,G,,
01/12/2015 23:30,4.312,G,,
01/12/2015 23:45,4.315,G,,
02/12/2015 00:00,4.311,G,,
02/12/2015 00:15,4.305,G,,
02/12/2015 00:30,4.304,G,,
02/12/2015 00:45,4.301,G,,
02/12/2015 01:00,4.295,G,,
02/12/2015 01:15,4.295,G,,
02/12/2015 01:30,4.297,G,,
02/12/2015 01:45,4.297,G,,
02/12/2015 02:00,4.295,G,,
02/12/2015 02:15,4.299,G,,
02/12/2015 02:30,4.289,G,,
02/12/2015 02:45,4.29,G,,
02/12/2015 03:00,4.293,G,,
02/12/2015 03:15,4.289,G,,
02/12/2015 03:30,4.291,G,,
02/12/2015 03:45,4.297,G,,
02/12/2015 04:00,4.289,G,,
02/12/2015 04:15,4.289,G,,
02/12/2015 04:30,4.289,G,,
02/12/2015 04:45,4.29,G,,
02/12/2015 05:00,4.287,G,,
02/12/2015 05:15,4.289,G,,
02/12/2015 05:30,4.289,G,,
02/12/2015 05:45,4.293,G,,
02/12/2015 06:00,4.287,G,,
02/12/2015 06:15,4.288,G,,
02/12/2015 06:30,4.285,G,,
02/12/2015 06:45,4.283,G,,
02/12/2015 07:00,4.277,G,,
02/12/2015 07:15,4.281,G,,
02/12/2015 07:30,4.272,G,,
02/12/2015 07:45,4.273,G,,
02/12/2015 08:00,4.272,G,,
02/12/2015 08:15,4.272,G,,
02/12/2015 08:30,4.265,G,,
02/12/2015 08:45,4.266,G,,
02/12/2015 09:00,4.262,G,,
02/12/2015 09:15,4.259,G,,
02/12/2015 09:30,4.25,G,,
02/12/2015 09:45,4.25,G,,
02/12/2015 10:00,4.246,G,,
02/12/2015 10:15,4.244,G,,
02/12/2015 10:30,4.241,G,,
02/12/2015 10:45,4.234,G,,
02/12/2015 11:00,4.233,G,,
02/12/2015 11:15,4.223,G,,
02/12/2015 11:30,4.214,G,,
02/12/2015 11:45,4.212,G,,
02/12/2015 12:00,4.207,G,,
02/12/2015 12:15,4.206,G,,
02/12/2015 12:30,4.193,G,,
02/12/2015 12:45,4.193,G,,
02/12/2015 13:00,4.187,G,,
02/12/2015 13:15,4.182,G,,
02/12/2015 13:30,4.172,G,,
02/12/2015 13:45,4.169,G,,
02/12/2015 14:00,4.168,G,,
02/12/2015 14:15,4.162,G,,
02/12/2015 14:30,4.151,G,,
02/12/2015 14:45,4.148,G,,
02/12/2015 15:00,4.142,G,,
02/12/2015 15:15,4.138,G,,
02/12/2015 15:30,4.127,G,,
02/12/2015 15:45,4.126,G,,
02/12/2015 16:00,4.12,G,,
02/12/2015 16:15,4.111,G,,
02/12/2015 16:30,4.102,G,,
02/12/2015 16:45,4.098,G,,
02/12/2015 17:00,4.089,G,,
02/12/2015 17:15,4.085,G,,
02/12/2015 17:30,4.075,G,,
02/12/2015 17:45,4.067,G,,
02/12/2015 18:00,4.059,G,,
02/12/2015 18:15,4.054,G,,
02/12/2015 18:30,4.049,G,,
02/12/2015 18:45,4.039,G,,
02/12/2015 19:00,4.032,G,,
02/12/2015 19:15,4.022,G,,
02/12/2015 19:30,4.016,G,,
02/12/2015 19:45,4.008,G,,
02/12/2015 20:00,3.999,G,,
02/12/2015 20:15,3.989,G,,
02/12/2015 20:30,3.98,G,,
02/12/2015 20:45,3.972,G,,
02/12/2015 21:00,3.962,G,,
02/12/2015 21:15,3.953,G,,
02/12/2015 21:30,3.944,G,,
02/12/2015 21:45,3.935,G,,
02/12/2015 22:00,3.927,G,,
02/12/2015 22:15,3.916,G,,
02/12/2015 22:30,3.907,G,,
02/12/2015 22:45,3.898,G,,
02/12/2015 23:00,3.888,G,,
02/12/2015 23:15,3.879,G,,
02/12/2015 23:30,3.868,G,,
02/12/2015 23:45,3.858,G,,
03/12/2015 00:00,3.845,G,,
03/12/2015 00:15,3.834,G,,
03/12/2015 00:30,3.825,G,,
03/12/2015 00:45,3.815,G,,
03/12/2015 01:00,3.804,G,,
03/12/2015 01:15,3.794,G,,
03/12/2015 01:30,3.787,G,,
03/12/2015 01:45,3.777,G,,
03/12/2015 02:00,3.769,G,,
03/12/2015 02:15,3.763,G,,
03/12/2015 02:30,3.756,G,,
03/12/2015 02:45,3.751,G,,
03/12/2015 03:00,3.745,G,,
03/12/2015 03:15,3.741,G,,
03/12/2015 03:30,3.737,G,,
